,composite_element_ref,methyl_itensity,unmethyl_intensity,detection_p_value
25945,cg25960567,192.869403323331,7884.439379160191,0.0
25946,cg25961684,340.669080500473,19070.4855224683,0.0
25947,cg25964007,5789.485522468271,12006.485522468301,0.0
25948,cg25965576,3470.4393791601897,1815.4396001348603,0.0
25949,cg25969212,245.440494755194,11315.485522468301,0.0
25950,cg25969673,231.44222843046,15105.4393791602,0.0
25951,cg25971347,12161.485522468301,12061.485522468301,0.0
25952,cg25973092,188.93741737239299,14028.4393791602,0.0
25953,cg25974617,8157.439379160191,9877.43937916019,0.0
25954,cg25974764,230.94091680088798,25913.4855224683,0.0
25955,cg25974870,885.926684451324,42565.4855224683,0.0
25956,cg25975818,13769.4393791602,3013.4393791601897,0.0
25957,cg25978208,24097.4855224683,9501.48552246827,0.0
25958,cg25979644,3508.4393791601897,448.76317367181196,0.0
25959,cg25982743,11619.485522468301,17399.4855224683,0.0
25960,cg25983380,12550.4393791602,11235.4393791602,0.0
25961,cg25984124,2377.43937917462,330.231249581666,0.0
25962,cg25985103,255.092549883593,2717.48552306452,0.0
25963,cg25985437,243.621867280757,18383.4855224683,0.0
25964,cg25985488,230.207959939538,19618.4855224683,0.0
25965,cg25985778,626.055121484917,29158.4855224683,0.0
25966,cg25989745,2154.43938006205,838.5738082381109,0.0
25967,cg25990230,301.025605545636,18636.4855224683,0.0
25968,cg25990314,250.532751584804,10996.4393791602,0.0
25969,cg25990647,276.73490546804,15776.4393791602,0.0
25970,cg25993152,2297.4393792268697,3569.4393791601897,0.0
25971,cg25993718,6189.485522468271,26919.4855224683,0.0
25972,cg25994725,4490.43937916019,3324.4393791601897,0.0
25973,cg25995212,1474.46089965925,3193.4393791601897,0.0
25974,cg25995460,6503.485522468271,2073.48764976834,0.0
25975,cg25995916,1352.9586430381698,33000.4855224683,0.0
25976,cg25996835,350.95982191688904,12936.485522468301,0.0
25977,cg25997474,210.063961062612,1092.6161012419802,0.0
25978,cg25999015,492.29625138039,14653.485522468301,0.0
25979,cg25999267,1123.30864218339,12979.485522468301,0.0
25980,cg25999486,285.92459011982896,15616.485522468301,0.0
25981,cg25999867,17212.4393791602,14615.4393791602,0.0
25982,cg26001030,358.784196196586,26593.4855224683,0.0
25983,cg26001336,179.43358842157798,16926.4393791602,0.0
25984,cg26003813,716.0844419118911,34245.4855224683,0.0
25985,cg26005082,312.560725258155,16348.485522468301,0.0
25986,cg26007077,311.968475962561,17603.4855224683,0.0
25987,cg26008464,298.677282282131,24293.4393791602,0.0
25988,cg26012103,319.78576476798304,11964.4393791602,0.0
25989,cg26014197,7582.439379160191,1029.48196714862,0.0
25990,cg26014796,687.113617873761,16615.4393791602,0.0
25991,cg26015133,37753.4855224683,16417.4855224683,0.0
25992,cg26018901,7687.485522468271,12681.485522468301,0.0
25993,cg26020513,4162.485522468271,1165.7193878067699,0.0
25994,cg26021103,203.64038739277902,15079.4393791602,0.0
25995,cg26021476,209.844506762972,16765.4393791602,0.0
25996,cg26021627,10167.4855224683,10263.4855224683,0.0
25997,cg26022315,315.327305483316,18254.4393791602,0.0
25998,cg26022401,34283.4855224683,24243.4855224683,0.0
25999,cg26023204,283.606017296231,23144.4855224683,0.0
26000,cg26023389,2755.4393791601897,405.975275646208,0.0
26001,cg26023751,206.69963991056,29001.4855224683,0.0
26002,cg26024206,375.166652892253,18515.4855224683,0.0
26003,cg26024531,2593.48552588914,17720.4855224683,0.0
26004,cg26024843,622.6378076585679,28581.4855224683,0.0
26005,cg26025891,27956.4855224683,25581.4855224683,0.0
26006,cg26025944,231.95606299611302,8227.43937916019,0.0
26007,cg26026726,15081.4393791602,2188.43937965317,0.0
26008,cg26029248,281.822705572085,26745.4855224683,0.0
26009,cg26029902,21850.4855224683,8627.48552246827,0.0
26010,cg26033681,422.768950066728,2354.43937918272,0.0
26011,cg26033710,2565.48552748624,10987.4855224683,0.0
26012,cg26035366,3857.48552246827,11578.485522468301,0.0
26013,cg26035463,454.281680079347,18682.4393791602,0.0
26014,cg26035633,6800.485522468271,20260.4855224683,0.0
26015,cg26036443,3878.48552246827,7613.485522468271,0.0
26016,cg26039806,242.82070020751598,11619.485522468301,0.0
26017,cg26041297,4610.43937916019,10142.4393791602,0.0
26018,cg26043257,37700.4855224683,20817.4855224683,0.0
26019,cg26043391,796.739089767491,18525.4393791602,0.0
26020,cg26044825,894.478280095225,17964.4393791602,0.0
26021,cg26045205,30592.4855224683,1896.4991941854998,0.0
26022,cg26045220,305.114193451056,20579.4393791602,0.0
26023,cg26045434,5817.485522468271,17087.4855224683,0.0
26024,cg26049501,167.549664100994,1647.4417560399802,0.0
26025,cg26050734,15832.485522468301,11195.485522468301,0.0
26026,cg26052367,185.674818082168,7801.439379160191,0.0
26027,cg26053787,28479.4855224683,27167.4855224683,0.0
26028,cg26053864,3108.4855224696803,13185.485522468301,0.0
26029,cg26054395,205.792070386708,12590.485522468301,0.0
26030,cg26054540,253.156004920925,31804.4855224683,0.0
26031,cg26055770,1122.34909289364,16141.485522468301,0.0
26032,cg26057752,5062.485522468271,17772.4855224683,0.0
26033,cg26059153,296.44985112041,15112.4393791602,0.0
26034,cg26059632,245.119076688882,2980.4393791601897,0.0
26035,cg26060255,5377.485522468271,18149.4855224683,0.0
26036,cg26061555,40968.4855224683,13318.485522468301,0.0
26037,cg26061772,179.265434442227,6350.439379160191,0.0
26038,cg26062370,235.60326528731602,14078.4393791602,0.0
26039,cg26062856,13319.4393791602,7088.439379160191,0.0
26040,cg26063872,6002.439379160191,9491.43937916019,0.0
26041,cg26065841,34280.4855224683,23362.4855224683,0.0
26042,cg26065952,548.7298111112771,10699.4855224683,0.0
26043,cg26066361,749.457498773678,1106.47774840085,0.0
26044,cg26069252,303.964617190183,17459.4393791602,0.0
26045,cg26069745,20812.4855224683,7708.485522468271,0.0
26046,cg26071823,737.7685877058459,28439.4855224683,0.0
26047,cg26071978,225.009468039053,16496.4855224683,0.0
26048,cg26073060,14850.4393791602,2364.43937917876,0.0
26049,cg26073856,645.0083339663839,517.413087323441,0.0
26050,cg26074851,218.9961963373,19366.4855224683,0.0
26051,cg26079320,378.25351911757696,21129.4855224683,0.0
26052,cg26079992,225.90601191177998,16355.4393791602,0.0
26053,cg26081162,313.15463783228597,13714.485522468301,0.0
26054,cg26081812,1175.98176477226,295.712461374933,0.0
26055,cg26082838,230.390831536377,3936.48552246827,0.0
26056,cg26083396,196.547972053758,20929.4393791602,0.0
26057,cg26087862,13573.485522468301,36021.4855224683,0.0
26058,cg26088104,213.896737087789,11776.485522468301,0.0
26059,cg26089280,271.959238243561,26625.4855224683,0.0
26060,cg26090652,9374.48552246827,6484.485522468271,0.0
26061,cg26090660,9334.43937916019,8397.43937916019,0.0
26062,cg26091119,235.422182811629,29670.4855224683,0.0
26063,cg26091142,10955.4855224683,32877.4855224683,0.0
26064,cg26091510,556.020405920419,22612.4855224683,0.0
26065,cg26091679,819.787720673076,27617.4855224683,0.0
26066,cg26091688,248.803776367812,15154.4393791602,0.0
26067,cg26091981,1304.58689304475,677.7142690325051,0.0
26068,cg26093148,1892.4394479857897,9326.43937916019,0.0
26069,cg26093687,10990.4393791602,2030.43938668952,0.0
26070,cg26093711,181.30157798592498,7849.439379160191,0.0
26071,cg26095194,330.157165655579,24161.4855224683,0.0
26072,cg26096837,11675.485522468301,7503.485522468271,0.0
26073,cg26097271,351.31030884175203,17421.4855224683,0.0
26074,cg26099316,9977.43937916019,3344.4393791601897,0.0
26075,cg26102760,174.186357839257,17038.4393791602,0.0
26076,cg26104204,276.084241935485,17469.4855224683,0.0
26077,cg26104206,7799.439379160191,16681.4393791602,0.0
26078,cg26104469,206.811151322612,636.784554589148,0.0
26079,cg26105232,552.600283146572,1430.47561472535,0.0
26080,cg26106720,3269.48552246836,300.465652398635,0.0
26081,cg26107778,240.152911957845,16855.4393791602,0.0
26082,cg26109803,2291.4856934328,1322.3188868930001,0.0
26083,cg26111030,398.929059629377,22588.4393791602,0.0
26084,cg26111757,7570.439379160191,1102.51570375303,0.0
26085,cg26112353,238.80079686825403,5658.439379160191,0.0
26086,cg26112639,8067.439379160191,19122.4393791602,0.0
26087,cg26112901,3306.4393791601897,4097.43937916019,0.0
26088,cg26113512,22147.4393791602,11924.4393791602,0.0
26089,cg26114571,258.816418289483,17014.4855224683,0.0
26090,cg26116103,291.716450708205,19966.4855224683,0.0
26091,cg26116400,4521.485522468271,7702.485522468271,0.0
26092,cg26116551,899.133377789733,1885.50078552742,0.0
26093,cg26117023,12949.4393791602,8751.43937916019,0.0
26094,cg26117431,3782.48552246827,357.70310807654295,0.0
26095,cg26119740,1497.4556650834302,9602.43937916019,0.0
26096,cg26119796,5771.439379160191,3587.4393791601897,0.0
26097,cg26123414,268.634517291795,21572.4855224683,0.0
26098,cg26124016,790.719199082966,28552.4855224683,0.0
26099,cg26125443,203.43186266613498,13366.4393791602,0.0
26100,cg26125600,6204.439379160191,8349.43937916019,0.0
26101,cg26127679,205.533132607065,4778.43937916019,0.0
26102,cg26128092,10502.4855224683,7212.485522468271,0.0
26103,cg26128441,3820.4393791601897,656.6348613894301,0.0
26104,cg26129270,270.526449689208,13551.485522468301,0.0
26105,cg26129916,353.777414470258,15547.485522468301,0.0
26106,cg26130726,300.745432829376,8308.48552246827,0.0
26107,cg26131019,238.49109925005402,7828.485522468271,0.0
26108,cg26131911,208.75283946293598,15768.4393791602,0.0
26109,cg26132665,207.920703208849,9816.48552246827,0.0
26110,cg26132853,228.753754652749,17375.4855224683,0.0
26111,cg26133068,813.3793779840461,9303.43937916019,0.0
26112,cg26134665,28515.4855224683,8489.48552246827,0.0
26113,cg26135325,18760.4855224683,17615.4855224683,0.0
26114,cg26135716,194.40399174932702,12029.4393791602,0.0
26115,cg26136776,15103.4393791602,1647.4417560399802,0.0
26116,cg26137790,282.58485054144404,19729.4855224683,0.0
26117,cg26137794,186.57134530673,15201.4393791602,0.0
26118,cg26138224,438.52779022030404,24728.4855224683,0.0
26119,cg26139360,382.160065302759,25390.4855224683,0.0
26120,cg26141626,1665.6060677192402,34178.4855224683,0.0
26121,cg26143719,25120.4855224683,18987.4855224683,0.0
26122,cg26144265,320.413029165939,17620.4855224683,0.0
26123,cg26145103,369.15784984095103,5246.43937916019,0.0
26124,cg26145228,4437.43937916019,12825.4393791602,0.0
26125,cg26146086,208.318774485729,14780.4393791602,0.0
26126,cg26147132,277.40661064506304,11797.4393791602,0.0
26127,cg26147338,16874.4855224683,1928.49541074453,0.0
26128,cg26147480,10650.4855224683,2725.48552299946,0.0
26129,cg26147657,276.084241935485,15465.485522468301,0.0
26130,cg26149550,18723.4855224683,20975.4855224683,0.0
26131,cg26149678,7188.439379160191,3686.4393791601897,0.0
26132,cg26149738,267.696387443692,5808.485522468271,0.0
26133,cg26150490,13396.485522468301,26435.4855224683,0.0
26134,cg26151310,205.11001728375598,10709.4393791602,0.0
26135,cg26151675,1053.10685429573,5033.43937916019,0.0
26136,cg26152597,230.390831536377,12012.485522468301,0.0
26137,cg26153631,28740.4855224683,14829.485522468301,0.0
26138,cg26153642,10658.4393791602,2361.43937917987,0.0
26139,cg26154999,9238.43937916019,8461.43937916019,0.0
26140,cg26155152,3300.4855224683197,830.749073522574,0.0
26141,cg26155617,8344.48552246827,1285.85019614111,0.0
26142,cg26158194,10595.4393791602,4259.43937916019,0.0
26143,cg26158980,23820.4393791602,2562.4393791605303,0.0
26144,cg26159905,15652.485522468301,9063.48552246827,0.0
26145,cg26159933,358.560060098995,232.989094770331,0.0
26146,cg26160573,1764.53462953185,15415.485522468301,0.0
26147,cg26162582,9038.48552246827,4404.485522468271,0.0
26148,cg26162695,192.31042757823798,17998.4855224683,0.0
26149,cg26163537,2233.48586521052,24256.4855224683,0.0
26150,cg26164184,6919.439379160191,1126.30543044881,0.0
26151,cg26164310,287.766561174767,5545.439379160191,0.0
26152,cg26165608,359.507424711757,32909.4855224683,0.0
26153,cg26168249,230.930172634673,12655.4393791602,0.0
26154,cg26168975,192.29921252033,10797.4393791602,0.0
26155,cg26170257,2414.48555932635,260.599195285371,0.0
26156,cg26170660,263.15511817375,3994.4393791601897,0.0
26157,cg26171231,232.79058205865502,6108.485522468271,0.0
26158,cg26172108,4545.43937916019,10296.4393791602,0.0
26159,cg26174387,222.73227941735502,6038.439379160191,0.0
26160,cg26174752,3652.4393791601897,4857.43937916019,0.0
26161,cg26177629,301.587130094719,30122.4855224683,0.0
26162,cg26179948,287.41249762913,9884.43937916019,0.0
26163,cg26180557,1612.67633919384,1137.72587805961,0.0
26164,cg26181372,1095.5851345207,1865.4394833442398,0.0
26165,cg26183662,218.922624477638,6692.439379160191,0.0
26166,cg26185508,862.130109070408,6106.439379160191,0.0
26167,cg26186727,18974.4855224683,25783.4855224683,0.0
26168,cg26187237,318.575470513749,21416.4855224683,0.0
26169,cg26189983,10682.4855224683,15324.485522468301,0.0
26170,cg26190136,186.211843172856,3604.4393791601897,0.0
26171,cg26191951,4376.43937916019,8247.43937916019,0.0
26172,cg26194560,236.39640882254102,7008.439379160191,0.0
26173,cg26195577,253.156004920925,4989.485522468271,0.0
26174,cg26195812,3883.48552246827,23665.4855224683,0.0
26175,cg26196700,261.497981328661,12927.485522468301,0.0
26176,cg26197220,198.63569261221,17320.4855224683,0.0
26177,cg26198776,387.719841432679,20713.4855224683,0.0
26178,cg26198807,3002.48552247615,7141.485522468271,0.0
26179,cg26199493,362.85029687597506,11226.4393791602,0.0
26180,cg26200580,3679.48552246827,26429.4855224683,0.0
26181,cg26200585,13338.4393791602,2843.4393791601897,0.0
26182,cg26201213,17080.4393791602,15493.4393791602,0.0
26183,cg26201579,207.88618778605,16164.4393791602,0.0
26184,cg26202340,6004.485522468271,11673.485522468301,0.0
26185,cg26203861,31823.4855224683,15963.485522468301,0.0
26186,cg26205131,13676.485522468301,20953.4855224683,0.0
26187,cg26205432,259.92835047032,291.44930201691,0.0
26188,cg26206598,24211.4855224683,18740.4855224683,0.0
26189,cg26207503,12659.485522468301,5558.485522468271,0.0
26190,cg26208930,27118.4393791602,2592.4393791603698,0.0
26191,cg26209058,288.53518899254397,18944.4855224683,0.0
26192,cg26209676,307.289801871108,9343.48552246827,0.0
26193,cg26211698,322.576471880387,20281.4855224683,0.0
26194,cg26212229,7595.485522468271,746.4172802327271,0.0
26195,cg26212924,271.48031601906797,30033.4855224683,0.0
26196,cg26215428,18312.4855224683,4374.485522468271,0.0
26197,cg26215727,1566.7663698218,8276.48552246827,0.0
26198,cg26216632,21476.4393791602,8427.43937916019,0.0
26199,cg26217633,295.496044404354,30030.4855224683,0.0
26200,cg26218269,1912.4394295911397,412.60307039239,0.0
26201,cg26219051,11614.485522468301,11128.485522468301,0.0
26202,cg26220350,10582.4393791602,4249.43937916019,0.0
26203,cg26220985,8140.485522468271,7526.485522468271,0.0
26204,cg26221491,12550.485522468301,1630.64905422385,0.0
26205,cg26221631,318.880657954489,29117.4855224683,0.0
26206,cg26222045,24817.4855224683,5726.485522468271,0.0
26207,cg26222229,438.52779022030404,25967.4855224683,0.0
26208,cg26222407,6284.485522468271,10198.4855224683,0.0
26209,cg26223987,297.138680542293,18764.4855224683,0.0
26210,cg26224139,14460.4393791602,1989.4393939302802,0.0
26211,cg26226968,275.593873366529,17626.4855224683,0.0
26212,cg26227005,1071.85470440377,733.3929521564661,0.0
26213,cg26227465,2548.43937916065,2125.43938065852,0.0
26214,cg26228569,232.79058205865502,12723.485522468301,0.0
26215,cg26229274,314.646726747792,19676.4855224683,0.0
26216,cg26229607,1563.44652370432,9793.43937916019,0.0
26217,cg26229648,7041.485522468271,569.641637128561,0.0
26218,cg26232005,649.145649469794,10653.4393791602,0.0
26219,cg26232187,198.13233662335702,17095.4393791602,0.0
26220,cg26232558,820.627803146013,1017.3028934095801,0.0
26221,cg26233209,1214.81058010872,7934.439379160191,0.0
26222,cg26233253,25615.4855224683,16125.485522468301,0.0
26223,cg26233468,255.52615042961398,33459.4855224683,0.0
26224,cg26233529,205.95768967180302,17562.4393791602,0.0
26225,cg26233914,8656.43937916019,8951.43937916019,0.0
26226,cg26235710,228.573069189819,10677.4855224683,0.0
26227,cg26238727,2539.4855296034802,547.524249417634,0.0
26228,cg26239051,304.70380650824404,17306.4855224683,0.0
26229,cg26239233,387.838091617031,4164.43937916019,0.0
26230,cg26240353,232.989094770331,14198.4393791602,0.0
26231,cg26240433,222.49108446305598,3951.4393791601897,0.0
26232,cg26240939,2661.43937916023,10013.4393791602,0.0
26233,cg26244225,10052.4855224683,3706.48552246827,0.0
26234,cg26245011,280.81145862986597,28775.4855224683,0.0
26235,cg26245202,6522.485522468271,8544.48552246827,0.0
26236,cg26246138,33597.4855224683,27934.4855224683,0.0
26237,cg26246296,414.08874664904295,33721.4855224683,0.0
26238,cg26247501,501.58019670746904,333.667245481836,0.0
26239,cg26248486,267.22926773028803,29420.4855224683,0.0
26240,cg26251101,995.037458040827,10997.485522468301,0.0
26241,cg26251865,3617.4393791601897,6032.439379160191,0.0
26242,cg26252167,18950.4855224683,19835.4855224683,0.0
26243,cg26255649,246.665344320126,27372.4855224683,0.0
26244,cg26255848,244.22560568277402,1641.63421180471,0.0
26245,cg26256793,1994.43939277523,7263.439379160191,0.0
26246,cg26258330,442.711967605876,23141.4393791602,0.0
26247,cg26258845,6928.485522468271,10508.4855224683,0.0
26248,cg26259363,4834.43937916019,598.291113970403,0.0
26249,cg26259575,225.41309329383597,19351.4393791602,0.0
26250,cg26259610,637.799742873473,28647.4855224683,0.0
26251,cg26259865,12596.4393791602,16041.4393791602,0.0
26252,cg26260201,249.562589399295,30496.4855224683,0.0
26253,cg26260350,225.8914954077,11673.485522468301,0.0
26254,cg26261431,223.458367094422,7691.439379160191,0.0
26255,cg26264314,3264.4393791601897,3857.4393791601897,0.0
26256,cg26265060,216.83245006473499,11344.485522468301,0.0
26257,cg26265187,9767.48552246827,275.83888715379,0.0
26258,cg26266098,249.562589399295,3339.4855224682897,0.0
26259,cg26266326,488.173223124124,392.02102499680495,0.0
26260,cg26267038,9979.48552246827,10256.4855224683,0.0
26261,cg26267310,3151.4393791601897,16094.4393791602,0.0
26262,cg26267341,334.044114532305,29570.4855224683,0.0
26263,cg26267561,12035.4393791602,972.711218735262,0.0
26264,cg26270746,21585.4855224683,24381.4855224683,0.0
26265,cg26271255,371.355524814141,34099.4855224683,0.0
26266,cg26272237,282.864930006401,21174.4393791602,0.0
26267,cg26276530,252.94230467175598,18993.4855224683,0.0
26268,cg26277709,309.61601847326597,20163.4855224683,0.0
26269,cg26277809,257.330478954542,10115.4393791602,0.0
26270,cg26279025,2995.4393791601897,3658.4393791601897,0.0
26271,cg26282150,221.291331549776,1611.44321571397,0.0
26272,cg26282384,1160.88220624342,7467.485522468271,0.0
26273,cg26284390,230.930172634673,5355.43937916019,0.0
26274,cg26285698,18447.4393791602,5575.439379160191,0.0
26275,cg26286036,257.932366866393,24446.4855224683,0.0
26276,cg26287783,255.53081314534302,12201.4393791602,0.0
26277,cg26287988,25907.4855224683,8233.48552246827,0.0
26278,cg26288160,297.932254025472,21808.4393791602,0.0
26279,cg26289824,197.933121298813,10618.4393791602,0.0
26280,cg26289880,499.332815315477,30735.4855224683,0.0
26281,cg26292028,18148.4855224683,5403.485522468271,0.0
26282,cg26292864,242.616550088298,10844.4393791602,0.0
26283,cg26293512,4699.43937916019,3680.4393791601897,0.0
26284,cg26294551,5077.43937916019,271.118608840894,0.0
26285,cg26294850,442.711967605876,12867.4393791602,0.0
26286,cg26295990,402.163919969142,19278.4393791602,0.0
26287,cg26297688,468.060630779286,6971.439379160191,0.0
26288,cg26298099,19252.4855224683,5124.485522468271,0.0
26289,cg26299767,8506.43937916019,9582.43937916019,0.0
26290,cg26301689,18990.4393791602,167.251972010151,0.0
26291,cg26301777,5460.485522468271,1394.5719448171699,0.0
26292,cg26301908,287.059045101978,15700.4393791602,0.0
26293,cg26303908,265.83564214097,7807.485522468271,0.0
26294,cg26304237,401.082355523236,10975.4393791602,0.0
26295,cg26306976,11633.485522468301,606.469941228302,0.0
26296,cg26309134,194.984790533497,11747.4393791602,0.0
26297,cg26309498,10410.4855224683,2767.48552275628,0.0
26298,cg26309951,5616.439379160191,13737.4393791602,0.0
26299,cg26312150,883.297313627534,29783.4855224683,0.0
26300,cg26312920,429.696631776075,2312.4393792104397,0.0
26301,cg26314781,515.32290295062,9482.43937916019,0.0
26302,cg26315493,186.75154374352698,5600.439379160191,0.0
26303,cg26315802,1437.47276779517,19567.4393791602,0.0
26304,cg26316946,15067.485522468301,9511.48552246827,0.0
26305,cg26317056,475.74953762008204,20992.4393791602,0.0
26306,cg26317111,18596.4393791602,3870.4393791601897,0.0
26307,cg26320696,590.044362403108,29561.4855224683,0.0
26308,cg26322315,339.32923442034803,1094.6144066858099,0.0
26309,cg26323655,1536.84469618798,1159.91528869848,0.0
26310,cg26324201,231.69892295626,6028.439379160191,0.0
26311,cg26324973,342.016430867214,40605.4855224683,0.0
26312,cg26328002,250.532751584804,5982.439379160191,0.0
26313,cg26328611,606.965305677614,2272.43937926661,0.0
26314,cg26330371,534.402493787053,13498.4393791602,0.0
26315,cg26331192,233.724760815694,13663.485522468301,0.0
26316,cg26331247,2844.4393791601897,4891.43937916019,0.0
26317,cg26332534,194.984790533497,6490.439379160191,0.0
26318,cg26333317,642.534044057476,9887.43937916019,0.0
26319,cg26333591,1117.5544294930498,35911.4855224683,0.0
26320,cg26333641,2788.4393791601897,1989.4393939302802,0.0
26321,cg26335299,907.992084001603,24550.4855224683,0.0
26322,cg26336164,212.61397573166698,32419.4855224683,0.0
26323,cg26336277,172.916594182234,8266.43937916019,0.0
26324,cg26339797,188.203945528544,6213.439379160191,0.0
26325,cg26344532,27358.4855224683,15965.485522468301,0.0
26326,cg26347745,768.754278826315,43504.4855224683,0.0
26327,cg26349773,19035.4855224683,5294.485522468271,0.0
26328,cg26350286,447.066833790217,20032.4855224683,0.0
26329,cg26350691,210.72457857141998,7240.439379160191,0.0
26330,cg26352374,204.74205511657902,17171.4855224683,0.0
26331,cg26353877,11939.485522468301,23327.4855224683,0.0
26332,cg26354238,281.142921778191,8753.43937916019,0.0
26333,cg26354398,9864.43937916019,1478.45988784597,0.0
26334,cg26354413,546.9224896598761,31199.4855224683,0.0
26335,cg26356176,302.997846064116,12544.485522468301,0.0
26336,cg26357241,229.657772242372,5889.439379160191,0.0
26337,cg26357453,282.330447852683,6418.485522468271,0.0
26338,cg26357744,232.47168291071,10986.4393791602,0.0
26339,cg26358059,179.097555322331,18670.4393791602,0.0
26340,cg26358246,639.194199967463,34596.4855224683,0.0
26341,cg26359204,257.492162272088,16000.485522468301,0.0
26342,cg26359240,8555.43937916019,1318.56640460869,0.0
26343,cg26360732,437.33817735733805,20056.4393791602,0.0
26344,cg26361780,2141.48651812819,1687.58470684383,0.0
26345,cg26361928,239.854737656698,15256.485522468301,0.0
26346,cg26363196,34260.4855224683,29254.4855224683,0.0
26347,cg26365553,5728.485522468271,11395.485522468301,0.0
26348,cg26365668,4573.485522468271,1119.47167503,0.0
26349,cg26365854,787.552271478798,12725.4393791602,0.0
26350,cg26366091,296.81949750414,3796.4393791601897,0.0
26351,cg26368842,10378.4855224683,15667.485522468301,0.0
26352,cg26369642,10424.4855224683,975.7088694055291,0.0
26353,cg26369667,208.970428083307,16963.4393791602,0.0
26354,cg26371206,698.3162613741259,17684.4393791602,0.0
26355,cg26372517,10478.4855224683,14242.485522468301,0.0
26356,cg26372557,11803.4393791602,219.62895722505903,0.0
26357,cg26374101,349.562741561979,27024.4855224683,0.0
26358,cg26376809,302.997846064116,40553.4855224683,0.0
26359,cg26377677,5675.439379160191,5188.43937916019,0.0
26360,cg26379475,3105.4393791601897,1464.4636390171302,0.0
26361,cg26380756,203.64038739277902,24712.4393791602,0.0
26362,cg26381263,4073.48552246827,224.308051688779,0.0
26363,cg26381783,1427.3351959465301,33522.4855224683,0.0
26364,cg26382071,222.97389098488898,11831.4393791602,0.0
26365,cg26384034,376.320253454685,16126.485522468301,0.0
26366,cg26385222,11604.4393791602,7500.439379160191,0.0
26367,cg26385286,2783.4393791601897,12042.4393791602,0.0
26368,cg26385743,16035.4393791602,1128.28970375211,0.0
26369,cg26387998,217.520852687707,12389.4393791602,0.0
26370,cg26388152,11356.485522468301,16722.4855224683,0.0
26371,cg26389232,10181.4393791602,2280.4393792518804,0.0
26372,cg26390526,1255.68519966758,6192.439379160191,0.0
26373,cg26391080,4752.43937916019,3057.4393791601897,0.0
26374,cg26392924,2461.43937916292,21599.4393791602,0.0
26375,cg26393983,466.26218064000705,34730.4855224683,0.0
26376,cg26394380,20141.4855224683,11777.485522468301,0.0
26377,cg26394737,419.813477330931,16876.4855224683,0.0
26378,cg26394940,282.83960830061903,11961.485522468301,0.0
26379,cg26399035,6965.439379160191,10698.4393791602,0.0
26380,cg26399113,10288.4855224683,12582.485522468301,0.0
26381,cg26399201,407.178152414337,21863.4855224683,0.0
26382,cg26401870,2900.48552250723,22364.4855224683,0.0
26383,cg26402828,567.764737316026,22556.4855224683,0.0
26384,cg26403198,316.753303869195,25252.4855224683,0.0
26385,cg26404725,7482.485522468271,942.031718270609,0.0
26386,cg26406994,815.5951362625681,33881.4855224683,0.0
26387,cg26408003,11710.485522468301,422.48925420861804,0.0
26388,cg26408937,436.657268458357,26864.4855224683,0.0
26389,cg26409237,2103.43938135224,1768.43981883946,0.0
26390,cg26410550,1743.5451942643099,865.873004925274,0.0
26391,cg26411702,802.271284965556,19337.4393791602,0.0
26392,cg26412379,268.53251044645003,1626.4425259342001,0.0
26393,cg26413355,241.627074670761,10747.4855224683,0.0
26394,cg26413827,173.232497336196,2102.43938139027,0.0
26395,cg26414720,5440.485522468271,5963.485522468271,0.0
26396,cg26414731,1726.4401798352899,192.679021601337,0.0
26397,cg26415633,2073.43938281945,5992.439379160191,0.0
26398,cg26415655,287.766561174767,186.57134530673,0.0
26399,cg26416466,13248.4393791602,12854.4393791602,0.0
26400,cg26417554,1885.43945583988,3423.4393791601897,0.0
26401,cg26418544,215.44512166415402,554.817865978148,0.0
26402,cg26420196,13015.485522468301,7976.485522468271,0.0
26403,cg26421123,235.23256393563202,13060.485522468301,0.0
26404,cg26422060,13824.4393791602,1822.4395783032398,0.0
26405,cg26422832,221.76999146240897,2423.43937916603,0.0
26406,cg26424013,175.634641888946,25031.4393791602,0.0
26407,cg26424956,16056.4393791602,6496.439379160191,0.0
26408,cg26426223,249.090685423488,10714.4393791602,0.0
26409,cg26426582,3158.48552246888,1325.2808777279902,0.0
26410,cg26427308,37166.4855224683,6330.485522468271,0.0
26411,cg26428825,5761.439379160191,458.621339902361,0.0
26412,cg26430450,220.10187710551799,12438.4393791602,0.0
26413,cg26431343,1084.14349862354,5130.485522468271,0.0
26414,cg26436158,324.134834069526,23852.4855224683,0.0
26415,cg26436315,191.355228052953,12919.4393791602,0.0
26416,cg26443244,655.421974389595,344.051612274805,0.0
26417,cg26446827,870.659650478732,23375.4393791602,0.0
26418,cg26449836,191.16737564033198,7478.439379160191,0.0
26419,cg26450541,342.692932343591,10633.4855224683,0.0
26420,cg26450769,344.051612274805,20844.4855224683,0.0
26421,cg26450866,315.246497583708,16485.4855224683,0.0
26422,cg26451923,688.9208454444811,23993.4855224683,0.0
26423,cg26453588,7977.485522468271,15975.485522468301,0.0
26424,cg26453670,4399.485522468271,23641.4855224683,0.0
26425,cg26453990,392.16335878497,25916.4855224683,0.0
26426,cg26454191,229.404612332168,12790.4393791602,0.0
26427,cg26454299,369.845712521951,22656.4855224683,0.0
26428,cg26456957,257.272513618279,14410.485522468301,0.0
26429,cg26457013,20890.4393791602,2377.43937917462,0.0
26430,cg26459500,311.345638373773,11549.4393791602,0.0
